bioguide_id,chamber,job_type,congress_number,congress_start_date,congress_end_date,region_type,region_code,party_name,job_start_date,job_end_date,party_start_date,party_end_date
K000365,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WI,Democrat,,,,
K000366,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Democrat,,,,
K000367,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MN,Democrat,2007-01-03,,,
L000035,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AR,Democrat,,,,
L000043,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Democrat,,,,
L000090,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
L000111,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IA,Republican,,,,
L000123,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Democrat,,,,
L000174,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VT,Democrat,,,,
L000261,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Democrat,,,,
L000263,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Democrat,,,,
L000274,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
L000287,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,GA,Democrat,,,,
L000293,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KY,Republican,,,,
L000304,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CT,Independent,,,,
L000321,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,GA,Republican,,,,
L000397,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
L000447,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MS,Republican,,2007-12-18,,
L000480,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
L000491,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OK,Republican,,,,
L000504,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IN,Republican,,,,
L000517,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
L000550,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,LA,Democrat,,,,
L000551,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
L000552,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Republican,,,,
L000553,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Republican,,,,
L000554,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Republican,,,,
L000557,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CT,Democrat,,,,
L000559,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,RI,Democrat,,,,
L000560,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WA,Democrat,,,,
L000562,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MA,Democrat,,,,
L000563,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Democrat,,,,
L000564,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CO,Republican,,,,
L000565,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IA,Democrat,,,,
L000566,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Republican,2007-12-11,,,
M000087,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
M000133,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MA,Democrat,,,,
M000303,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AZ,Republican,,,,
M000309,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
M000312,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MA,Democrat,,,,
M000355,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KY,Republican,,,,
M000388,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,LA,Republican,,,,
M000404,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WA,Democrat,,,,
M000472,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Republican,,,,
M000485,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Democrat,,,,
M000508,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
M000590,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
M000627,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MA,Democrat,,2007-07-01,,
M000639,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Democrat,,,,
M000689,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
M000702,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MD,Democrat,,,,
M000714,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,2007-04-21,,
M000725,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
M000844,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WV,Democrat,,,,
M000933,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Democrat,,,,
M000934,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KS,Republican,,,,
M001111,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WA,Democrat,,,,
M001120,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Democrat,,,,
M001134,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Republican,,,,
M001137,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
M001138,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Republican,,,,
M001139,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
M001140,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KS,Democrat,,,,
M001142,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,UT,Democrat,,,,
M001143,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MN,Democrat,,,,
M001144,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
M001146,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,GA,Democrat,,,,
M001147,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Republican,,,,
M001148,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Democrat,,,,
M001149,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,ME,Democrat,,,,
M001150,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Republican,,,,
M001151,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Republican,,,,
M001152,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CO,Republican,,,,
M001153,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AK,Republican,,,,
M001154,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Democrat,,,,
M001155,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
M001156,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Republican,,,,
M001157,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
M001158,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
M001159,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WA,Republican,,,,
M001160,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WI,Democrat,,,,
M001161,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,LA,Democrat,,,,
M001162,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
M001163,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
M001164,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Democrat,,,,
M001165,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
M001166,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
M001167,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AZ,Democrat,,,,
M001168,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Democrat,,,,
M001169,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CT,Democrat,,,,
M001170,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MO,Democrat,2007-01-03,,,
N000002,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
N000015,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MA,Democrat,,,,
N000032,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Democrat,,,,
N000147,Delegate,CongressMemberJob,110,2007-01-03,2009-01-03,DistrictRegion,DC,Democrat,,,,
N000159,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,GA,Republican,,2007-02-13,,
N000179,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
N000180,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NE,Democrat,,,,
N000181,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
N000182,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
O000006,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MN,Democrat,,,,
O000007,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WI,Democrat,,,,
O000085,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MA,Democrat,,,,
O000107,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Democrat,,,,
O000167,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Democrat,,2008-11-16,,
P000034,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Democrat,,,,
P000096,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Democrat,,,,
P000099,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AZ,Democrat,,,,
P000149,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Democrat,,,,
P000197,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
P000197,Speaker Of The House,CongressLeadershipJob,110,2007-01-03,2009-01-03,CountryRegion,US,Democrat,,,,
P000258,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MN,Democrat,,,,
P000263,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Republican,,,,
P000265,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WI,Republican,,,,
P000323,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MS,Republican,,,,
P000373,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Republican,,,,
P000422,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,DistrictRegion,ND,Democrat,,,,
P000523,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Democrat,,,,
P000555,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Republican,,,,
P000583,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
P000585,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Republican,,,,
P000586,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
P000587,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,DistrictRegion,IN,Republican,2007-01-03,,,
P000588,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NM,Republican,,,,
P000589,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NV,Republican,,,,
P000590,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AR,Democrat,,,,
P000591,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,GA,Republican,,,,
P000592,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
P000593,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CO,Democrat,,,,
R000004,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
R000011,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WV,Democrat,,,,
R000033,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MN,Republican,,,,
R000053,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
R000122,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,RI,Democrat,,,,
R000141,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Republican,,,,
R000146,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NV,Democrat,,,,
R000170,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Democrat,,,,
R000307,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KS,Republican,,,,
R000361,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WV,Democrat,,,,
R000395,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KY,Republican,,,,
R000409,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
R000435,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
R000462,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Democrat,,,,
R000486,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
R000487,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Republican,,,,
R000515,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Democrat,,,,
R000568,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Democrat,,,,
R000569,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Republican,,,,
R000570,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WI,Republican,,,,
R000571,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,DistrictRegion,MT,Republican,,,,
R000572,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Republican,,,,
R000573,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AR,Democrat,,,,
R000574,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AZ,Republican,,,,
R000575,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AL,Republican,,,,
R000576,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MD,Democrat,,,,
R000577,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Democrat,,,,
R000578,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WA,Republican,,,,
R000580,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Republican,,,,
R000581,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,2007-08-21,,,
S000030,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
S000033,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VT,Independent,2007-01-03,,,
S000097,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Republican,,,,
S000148,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
S000185,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Democrat,,,,
S000244,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WI,Republican,,,,
S000248,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
S000250,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
S000275,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AZ,Republican,,,,
S000320,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AL,Republican,,,,
S000344,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
S000364,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Republican,,,,
S000465,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MO,Democrat,,,,
S000480,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
S000510,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WA,Democrat,,,,
S000522,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Republican,,,,
S000583,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
S000663,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,ME,Republican,,,,
S000672,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AR,Democrat,,,,
S000709,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Republican,,,,
S000749,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,SC,Democrat,,,,
S000770,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Democrat,,,,
S000810,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
S000822,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
S000888,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AK,Republican,,,,
S001045,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Democrat,,,,
S001078,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NH,Republican,,,,
S001141,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,AL,Republican,,,,
S001142,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OR,Republican,,,,
S001143,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IN,Republican,,,,
S001144,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CT,Republican,,,,
S001145,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Democrat,,,,
S001148,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,ID,Republican,,,,
S001150,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
S001153,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
S001154,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Republican,,,,
S001155,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OK,Republican,,,,
S001156,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
S001157,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,GA,Democrat,,,,
S001158,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CO,Democrat,,,,
S001162,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Democrat,,,,
S001163,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CO,Democrat,,,,
S001164,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Republican,,,,
S001165,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NJ,Democrat,,,,
S001167,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,ID,Republican,,,,
S001168,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MD,Democrat,,,,
S001169,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,PA,Democrat,,,,
S001170,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NH,Democrat,,,,
S001171,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Democrat,,,,
S001172,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NE,Republican,,,,
S001173,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Democrat,,,,
S001174,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Democrat,,,,
S001175,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
S001176,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,DistrictRegion,LA,Republican,2008-05-03,,,
T000038,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TN,Democrat,,,,
T000057,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
T000074,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MS,Democrat,,,,
T000162,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,WY,Republican,,2007-06-04,,
T000193,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MS,Democrat,,,,
T000238,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TX,Republican,,,,
T000250,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,SD,Republican,,,,
T000260,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KS,Republican,,,,
T000266,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MA,Democrat,,,,
T000326,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
T000458,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CO,Republican,,,,
T000459,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NE,Republican,,,,
T000460,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
T000462,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Republican,,,,
T000463,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Republican,,,,
T000464,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MT,Democrat,2007-01-03,,,
T000465,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MA,Democrat,2007-10-16,,,
U000031,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Republican,,,,
U000038,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CO,Democrat,,,,
U000039,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NM,Democrat,,,,
V000081,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
V000108,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IN,Democrat,,,,
V000126,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Republican,,,,
V000127,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,LA,Republican,,,,
V000128,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MD,Democrat,,,,
W000099,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Republican,,,,
W000119,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,TN,Republican,,,,
W000154,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Republican,,,,
W000187,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
W000207,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NC,Democrat,,,,
W000215,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
W000267,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
W000273,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,IL,Republican,,,,
W000314,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Democrat,,,,
W000413,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KY,Republican,,,,
W000437,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MS,Republican,,2007-12-31,,
W000437,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MS,Republican,2007-12-31,,,
W000672,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Republican,,,,
W000738,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
W000779,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OR,Democrat,,,,
W000784,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MD,Democrat,,2008-05-31,,
W000789,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NM,Republican,,,,
W000791,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OR,Republican,,,,
W000792,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,NY,Democrat,,,,
W000793,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OR,Democrat,,,,
W000794,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,CA,Democrat,,,,
W000795,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,SC,Republican,,,,
W000796,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,GA,Republican,,,,
W000797,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Democrat,,,,
W000798,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MI,Republican,,,,
W000799,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,MN,Democrat,,,,
W000800,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,DistrictRegion,VT,Democrat,,,,
W000801,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,OH,Democrat,,,,
W000802,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,RI,Democrat,2007-01-03,,,
W000803,Senator,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Democrat,2007-01-03,,,
W000804,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,VA,Republican,2007-12-11,,,
Y000031,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,FL,Republican,,,,
Y000033,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,DistrictRegion,AK,Republican,,,,
Y000062,Representative,CongressMemberJob,110,2007-01-03,2009-01-03,StateRegion,KY,Democrat,,,,
