bioguide_id,chamber,congress_number,region_type,region_code,party,start_date,end_date
B000391,Representative,86,State,MI,Republican,1959-01-03,1961-01-02
B000416,Representative,86,State,SD,Republican,1959-01-03,1961-01-02
B000426,Representative,86,State,OH,Republican,1959-01-03,1961-01-02
B000436,Senator,86,State,NV,Democrat,1959-01-03,1961-01-02
B000550,Representative,86,State,MN,Democrat,1959-01-03,1961-01-02
B000561,Representative,86,State,GA,Democrat,1959-01-03,1961-01-02
B000594,Representative,86,State,LA,Democrat,1959-01-03,1961-01-02
B000600,Representative,86,State,MA,Democrat,1959-01-03,1961-01-02
B000605,Representative,86,State,MO,Democrat,1959-01-03,1961-01-02
B000607,Representative,86,State,OH,Republican,1959-01-03,1961-01-02
B000621,Representative,86,State,NC,Democrat,1959-01-03,1961-01-02
B000646,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
B000676,Representative,86,State,OH,Republican,1959-01-03,1961-01-02
B000699,Representative,86,State,CT,Democrat,1959-01-03,1961-01-02
B000725,Representative,86,State,AL,Democrat,1959-01-03,1961-01-02
B000727,Representative,86,State,IL,Democrat,1959-01-03,1961-01-02
B000736,Representative,86,State,IN,Democrat,1959-01-03,1961-01-02
B000778,Representative,86,State,IN,Republican,1959-01-03,1961-01-02
B000791,Representative,86,State,KS,Democrat,1959-01-03,1961-01-02
B000813,Representative,86,State,MD,Democrat,1959-01-03,1961-01-02
B000823,Senator,86,State,NH,Republican,1959-01-03,1961-01-02
B000849,Representative,86,State,NE,Democrat,1959-01-03,1961-01-02
B000880,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
B000884,Representative,86,State,LA,Democrat,1959-01-03,1961-01-02
B000890,Representative,86,State,MI,Republican,1959-01-03,1961-01-02
B000908,Representative,86,State,MO,Democrat,1959-01-03,1961-01-02
B000909,Representative,86,State,OH,Republican,1959-01-03,1961-01-02
B000940,Representative,86,State,GA,Democrat,1959-01-03,1961-01-02
B000967,Representative,86,State,VA,Republican,1959-01-03,1961-01-02
B000982,Senator,86,State,ND,Republican,1959-11-19,1960-08-07
B001024,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
B001035,Representative,86,State,ID,Republican,1959-01-03,1961-01-02
B001077,Senator,86,State,ND,Democrat,1960-08-08,1961-01-02
B001077,Representative,86,State,ND,Democrat,1959-01-03,1960-08-08
B001090,Representative,86,State,KY,Democrat,1959-01-03,1961-01-02
B001092,Representative,86,State,MA,Democrat,1959-01-03,1961-01-02
B001111,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
B001127,Delegate,86,State,HI,Democrat,1959-01-03,1959-08-21
B001165,Representative,86,State,PA,Republican,1959-01-03,1961-01-02
B001167,Senator,86,State,CT,Republican,1959-01-03,1961-01-02
B001180,Senator,86,State,MD,Republican,1959-01-03,1961-01-02
B001208,Senator,86,State,VA,Democrat,1959-01-03,1961-01-02
B001210,Senator,86,State,WV,Democrat,1959-01-03,1961-01-02
B001212,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
B001216,Representative,86,State,WI,Republican,1959-01-03,1961-01-02
C000019,Representative,86,State,NJ,Republican,1959-01-03,1961-01-02
C000113,Representative,86,State,NJ,Republican,1959-01-03,1961-01-02
C000117,Representative,86,State,MO,Democrat,1959-01-03,1961-01-02
C000120,Senator,86,State,NV,Democrat,1959-01-03,1961-01-02
C000128,Senator,86,State,IN,Republican,1959-01-03,1961-01-02
C000154,Senator,86,State,KS,Republican,1959-01-03,1961-01-02
C000162,Representative,86,State,MO,Democrat,1959-01-03,1961-01-02
C000189,Senator,86,State,CO,Democrat,1959-01-03,1961-01-02
C000199,Representative,86,State,IA,Democrat,1959-01-03,1961-01-02
C000220,Senator,86,State,NJ,Republican,1959-01-03,1961-01-02
C000221,Senator,86,State,SD,Republican,1959-01-03,1961-01-02
C000228,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
C000263,Representative,86,State,MI,Republican,1959-01-03,1961-01-02
C000264,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
C000275,Representative,86,State,MI,Republican,1959-01-03,1961-01-02
C000338,Senator,86,State,NM,Democrat,1959-01-03,1961-01-02
C000342,Representative,86,State,KY,Democrat,1959-01-03,1961-01-02
C000346,Representative,86,State,CO,Republican,1959-01-03,1961-01-02
C000365,Representative,86,State,IL,Republican,1959-01-03,1961-01-02
C000383,Representative,86,State,MO,Democrat,1959-01-03,1961-01-02
C000388,Senator,86,State,ID,Democrat,1959-01-03,1961-01-02
C000389,Representative,86,State,IL,Republican,1959-01-03,1961-01-02
C000431,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
C000444,Senator,86,State,PA,Democrat,1959-01-03,1961-01-02
C000540,Representative,86,State,IA,Democrat,1959-01-03,1961-01-02
C000589,Representative,86,State,ME,Democrat,1959-01-03,1961-01-02
C000596,Representative,86,State,CA,Democrat,1959-01-03,1961-01-02
C000629,Representative,86,State,IL,Republican,1959-01-03,1961-01-02
C000645,Representative,86,State,MS,Democrat,1959-01-03,1961-01-02
C000709,Representative,86,State,MA,Republican,1959-01-03,1961-01-02
C000725,Representative,86,State,OH,Democrat,1959-01-03,1961-01-02
C000736,Representative,86,State,NC,Democrat,1959-01-03,1961-01-02
C000758,Senator,86,State,KY,Republican,1959-01-03,1961-01-02
C000772,Representative,86,State,PA,Republican,1959-01-03,1961-01-02
C000802,Senator,86,State,NH,Republican,1959-01-03,1961-01-02
C000869,Representative,86,State,FL,Republican,1959-01-03,1961-01-02
C000991,Representative,86,State,NE,Republican,1959-01-03,1961-01-02
C001005,Representative,86,State,PA,Republican,1959-01-03,1961-01-02
C001006,Senator,86,State,NE,Republican,1959-01-03,1961-01-02
C001011,Representative,86,State,MA,Republican,1959-01-03,1961-01-02
C001014,Representative,86,State,MO,Republican,1959-01-03,1961-01-02
D000001,Representative,86,State,CT,Democrat,1959-01-03,1961-01-02
D000004,Representative,86,State,PA,Republican,1959-01-03,1961-01-02
D000041,Representative,86,State,NJ,Democrat,1959-01-03,1961-01-02
D000094,Representative,86,State,TN,Democrat,1959-01-03,1961-01-02
D000109,Representative,86,State,GA,Democrat,1959-01-03,1961-01-02
D000158,Representative,86,State,IL,Democrat,1959-01-03,1961-01-02
D000211,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
D000255,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
D000260,Representative,86,State,IN,Democrat,1959-01-03,1961-01-02
D000266,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
D000269,Representative,86,State,IL,Republican,1959-01-03,1961-01-02
D000279,Representative,86,State,OH,Republican,1959-01-03,1961-01-02
D000344,Representative,86,State,MI,Democrat,1959-01-03,1961-01-02
D000355,Representative,86,State,MI,Democrat,1959-01-03,1961-01-02
D000360,Senator,86,State,IL,Republican,1959-01-03,1961-01-02
D000368,Representative,86,State,UT,Republican,1959-01-03,1961-01-02
D000390,Senator,86,State,CT,Democrat,1959-01-03,1961-01-02
D000402,Representative,86,State,NY,Democrat,1959-01-03,1959-12-31
D000419,Representative,86,State,MA,Democrat,1959-01-03,1961-01-02
D000425,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
D000433,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
D000434,Representative,86,State,SC,Democrat,1959-01-03,1961-01-02
D000456,Senator,86,State,IL,Democrat,1959-01-03,1961-01-02
D000467,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
D000474,Representative,86,State,VA,Democrat,1959-01-03,1961-01-02
D000481,Representative,86,State,CA,Democrat,1959-01-03,1961-01-02
D000523,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
D000571,Representative,86,State,NC,Democrat,1959-01-03,1961-01-02
D000585,Senator,86,State,ID,Republican,1959-01-03,1961-01-02
D000587,Representative,86,State,NJ,Republican,1959-01-03,1961-01-02
E000018,Senator,86,State,MS,Democrat,1959-01-03,1961-01-02
E000054,Representative,86,State,OK,Democrat,1959-01-03,1961-01-02
E000112,Senator,86,State,LA,Democrat,1959-01-03,1961-01-02
E000120,Representative,86,State,AL,Democrat,1959-01-03,1961-01-02
E000121,Representative,86,State,PA,Republican,1960-04-26,1960-06-19
E000181,Senator,86,State,CA,Democrat,1959-01-03,1961-01-02
E000211,Senator,86,State,NC,Democrat,1959-01-03,1961-01-02
E000266,Representative,86,State,TN,Democrat,1959-01-03,1961-01-02
E000273,Representative,86,State,TN,Democrat,1959-01-03,1961-01-02
F000012,Representative,86,State,MD,Democrat,1959-01-03,1961-01-02
F000015,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
F000041,Representative,86,State,FL,Democrat,1959-01-03,1961-01-02
F000060,Representative,86,State,OH,Democrat,1959-01-03,1961-01-02
F000075,Representative,86,State,PA,Republican,1959-01-03,1961-01-02
F000087,Resident Commissioner,86,Territory,PR,Popular Democrat,1959-01-03,1961-01-02
F000137,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
F000152,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
F000209,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
F000227,Representative,86,State,WI,Democrat,1959-01-03,1961-01-02
F000229,Representative,86,State,GA,Democrat,1959-01-03,1961-01-02
F000233,Representative,86,State,RI,Democrat,1959-01-03,1961-01-02
F000237,Representative,86,State,MD,Democrat,1959-01-03,1961-01-02
F000245,Senator,86,State,HI,Republican,1959-08-21,1961-01-02
F000255,Representative,86,State,RI,Democrat,1959-01-03,1961-01-02
F000260,Representative,86,State,MI,Republican,1959-01-03,1961-01-02
F000283,Representative,86,State,GA,Democrat,1959-01-03,1961-01-02
F000319,Representative,86,State,NC,Democrat,1959-01-03,1961-01-02
F000353,Representative,86,State,TN,Democrat,1959-01-03,1961-01-02
F000356,Senator,86,State,DE,Democrat,1959-01-03,1961-01-03
F000371,Representative,86,State,NJ,Republican,1959-01-03,1961-01-02
F000384,Representative,86,State,MD,Democrat,1959-01-03,1961-01-02
F000401,Senator,86,State,AR,Democrat,1959-01-03,1961-01-02
F000422,Representative,86,State,PA,Republican,1959-01-03,1961-01-02
G000016,Representative,86,State,NJ,Democrat,1959-01-03,1961-01-02
G000071,Representative,86,State,MD,Democrat,1959-01-03,1961-01-02
G000091,Representative,86,State,VA,Democrat,1959-01-03,1961-01-02
G000098,Representative,86,State,AR,Democrat,1959-01-03,1961-01-02
G000102,Representative,86,State,PA,Republican,1959-01-03,1961-01-02
G000130,Representative,86,State,KS,Democrat,1959-01-03,1961-01-02
G000151,Representative,86,State,CT,Democrat,1959-01-03,1961-01-02
G000175,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
G000237,Representative,86,State,NJ,Republican,1959-01-03,1961-01-02
G000267,Senator,86,State,AZ,Republican,1959-01-03,1961-01-02
G000282,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
G000320,Senator,86,State,TN,Democrat,1959-01-03,1961-01-02
G000368,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
G000381,Representative,86,State,AL,Democrat,1959-01-03,1961-01-02
G000400,Representative,86,State,IL,Democrat,1959-01-03,1961-01-02
G000407,Representative,86,State,OR,Democrat,1959-01-03,1961-01-02
G000418,Senator,86,State,RI,Democrat,1959-01-03,1961-01-03
G000421,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
G000465,Representative,86,State,MI,Republican,1959-01-03,1961-01-02
G000471,Representative,86,State,MI,Democrat,1959-01-03,1961-01-02
G000495,Representative,86,State,IA,Republican,1959-01-03,1961-01-02
G000508,Senator,86,State,AK,Democrat,1959-01-03,1961-01-02
G000512,Representative,86,State,CA,Republican,1959-01-03,1961-01-02
H000013,Representative,86,State,CA,Democrat,1959-01-03,1961-01-02
H000041,Representative,86,State,FL,Democrat,1959-01-03,1961-01-02
H000048,Representative,86,State,NC,Democrat,1959-01-03,1961-01-02
H000081,Representative,86,State,IN,Republican,1959-01-03,1961-01-02
H000085,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
H000174,Representative,86,State,WA,Democrat,1960-11-08,1961-01-02
H000197,Representative,86,State,VA,Democrat,1959-01-03,1961-01-02
H000204,Representative,86,State,KS,Democrat,1959-01-03,1961-01-02
H000216,Representative,86,State,IN,Democrat,1959-01-03,1961-01-02
H000249,Representative,86,State,AR,Democrat,1959-01-03,1961-01-02
H000264,Representative,86,State,VA,Democrat,1959-01-03,1961-01-02
H000291,Senator,86,State,MI,Democrat,1959-01-03,1961-01-02
H000297,Senator,86,State,IN,Democrat,1959-01-03,1961-01-02
H000385,Senator,86,State,AZ,Democrat,1959-01-03,1961-01-02
H000408,Representative,86,State,OH,Democrat,1959-01-03,1961-01-02
H000424,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
H000437,Representative,86,State,LA,Democrat,1959-01-03,1961-01-02
H000438,Representative,86,State,WV,Democrat,1959-01-03,1961-01-02
H000471,Representative,86,State,SC,Democrat,1959-01-03,1961-01-02
H000484,Representative,86,State,OH,Republican,1959-01-03,1961-01-02
H000502,Senator,86,State,MO,Democrat,1959-01-03,1960-09-13
H000530,Representative,86,State,FL,Democrat,1959-01-03,1961-01-02
H000550,Representative,86,State,OH,Republican,1959-01-03,1961-01-02
H000559,Senator,86,State,IA,Republican,1959-01-03,1961-01-02
H000568,Representative,86,State,CA,Republican,1959-01-03,1961-01-02
H000598,Senator,86,State,AL,Democrat,1959-01-03,1961-01-02
H000678,Representative,86,State,IA,Republican,1959-01-03,1961-01-02
H000683,Representative,86,State,MI,Republican,1959-01-03,1961-01-02
H000684,Representative,86,State,IL,Republican,1959-01-03,1961-01-02
H000690,Representative,86,State,IN,Democrat,1959-01-03,1961-01-02
H000713,Representative,86,State,CA,Democrat,1959-01-03,1961-01-02
H000717,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
H000720,Senator,86,State,FL,Democrat,1959-01-03,1961-01-02
H000746,Representative,86,State,CA,Republican,1959-01-03,1961-01-02
H000753,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
H000786,Representative,86,State,WA,Republican,1959-01-03,1961-01-02
H000802,Representative,86,State,CA,Republican,1959-01-03,1961-01-02
H000875,Senator,86,State,NE,Republican,1959-01-03,1961-01-02
H000904,Representative,86,State,AL,Democrat,1959-01-03,1961-01-02
H000947,Representative,86,State,MO,Democrat,1959-01-03,1961-01-02
H000953,Senator,86,State,MN,Democrat,1959-01-03,1961-01-02
I000007,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
I000025,Representative,86,State,HI,Democrat,1959-01-03,1961-01-02
I000039,Representative,86,State,CT,Democrat,1959-01-03,1961-01-02
J000008,Representative,86,State,CA,Republican,1959-01-03,1961-01-02
J000013,Senator,86,State,WA,Democrat,1959-01-03,1961-01-02
J000057,Representative,86,State,OK,Democrat,1959-01-03,1961-01-02
J000064,Senator,86,State,NY,Republican,1959-01-03,1961-01-02
J000098,Representative,86,State,VA,Democrat,1959-01-03,1961-01-02
J000100,Representative,86,State,IA,Republican,1959-01-03,1961-01-02
J000109,Representative,86,State,MI,Republican,1959-01-03,1961-01-02
J000119,Representative,86,State,CO,Democrat,1959-01-03,1961-01-02
J000135,Representative,86,State,CA,Democrat,1959-01-03,1961-01-02
J000158,Representative,86,State,WI,Democrat,1959-01-03,1961-01-02
J000160,Senator,86,State,TX,Democrat,1959-01-03,1961-01-02
J000176,Representative,86,State,MD,Democrat,1959-01-03,1961-01-02
J000195,Senator,86,State,SC,Democrat,1959-01-03,1961-01-02
J000206,Representative,86,State,NC,Republican,1959-01-03,1961-01-02
J000246,Representative,86,State,MO,Democrat,1959-01-03,1961-01-02
J000248,Representative,86,State,AL,Democrat,1959-01-03,1961-01-02
J000267,Senator,86,State,NC,Democrat,1959-01-03,1961-01-02
J000278,Representative,86,State,MN,Republican,1959-01-03,1961-01-02
K000013,Representative,86,State,MO,Democrat,1959-01-03,1961-01-02
K000014,Representative,86,State,MN,Democrat,1959-01-03,1961-01-02
K000015,Representative,86,State,CA,Democrat,1959-01-03,1961-01-02
K000020,Representative,86,State,WI,Democrat,1959-01-03,1961-01-02
K000032,Representative,86,State,PA,Republican,1959-01-03,1961-01-02
K000036,Senator,86,State,NY,Republican,1959-01-03,1961-01-02
K000040,Representative,86,State,WV,Democrat,1959-01-03,1961-01-02
K000044,Senator,86,State,TN,Democrat,1959-01-03,1961-01-02
K000053,Representative,86,State,MA,Republican,1959-01-03,1961-01-02
K000070,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
K000107,Senator,86,State,MA,Democrat,1959-01-03,1960-12-22
K000130,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
K000144,Senator,86,State,OK,Democrat,1959-01-03,1961-01-02
K000170,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
K000171,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
K000177,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
K000196,Representative,86,State,CA,Democrat,1959-01-03,1961-01-02
K000199,Representative,86,State,UT,Democrat,1959-01-03,1961-01-02
K000244,Representative,86,State,OH,Democrat,1959-01-03,1961-01-02
K000249,Representative,86,State,NC,Democrat,1959-01-03,1961-01-02
K000273,Representative,86,State,IL,Democrat,1959-01-03,1961-01-02
K000298,Representative,86,State,MI,Republican,1959-01-03,1961-01-02
K000320,Representative,86,State,CT,Democrat,1959-01-03,1961-01-02
K000335,Senator,86,State,CA,Republican,1959-01-03,1961-01-02
K000351,Representative,86,State,IA,Republican,1959-01-03,1961-01-02
L000018,Representative,86,State,PA,Republican,1959-01-03,1961-01-02
L000024,Representative,86,State,WI,Republican,1959-01-03,1961-01-02
L000054,Representative,86,State,GA,Democrat,1959-01-03,1961-01-02
L000065,Representative,86,State,MA,Democrat,1959-01-03,1961-01-02
L000069,Representative,86,State,MN,Republican,1959-01-03,1961-01-02
L000070,Senator,86,State,ND,Republican,1959-01-03,1959-11-08
L000081,Representative,86,State,MD,Democrat,1959-01-03,1961-01-02
L000116,Representative,86,State,OH,Republican,1959-01-03,1961-01-02
L000122,Senator,86,State,OH,Democrat,1959-01-03,1961-01-02
L000240,Representative,86,State,NC,Democrat,1959-01-03,1961-01-02
L000252,Representative,86,State,MI,Democrat,1959-01-03,1961-01-02
L000260,Representative,86,State,OH,Democrat,1959-01-03,1961-01-02
L000299,Representative,86,State,IL,Democrat,1959-01-03,1961-01-02
L000326,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
L000344,Representative,86,State,CA,Republican,1959-01-03,1961-01-02
L000415,Senator,86,State,MO,Democrat,1960-09-23,1961-01-02
L000425,Senator,86,State,HI,Democrat,1959-08-21,1961-01-02
L000428,Senator,86,State,LA,Democrat,1959-01-03,1961-01-02
L000446,Representative,86,State,TN,Democrat,1959-01-03,1961-01-02
L000520,Senator,86,State,OR,Democrat,1960-03-16,1960-11-08
M000005,Representative,86,State,MA,Democrat,1959-01-03,1961-01-02
M000014,Representative,86,State,MI,Democrat,1959-01-03,1961-01-02
M000020,Representative,86,State,IL,Democrat,1959-01-03,1961-01-02
M000021,Representative,86,State,WA,Republican,1959-01-03,1961-01-02
M000039,Representative,86,State,IN,Democrat,1959-01-03,1961-01-02
M000052,Representative,86,State,WA,Democrat,1959-01-03,1961-01-02
M000053,Senator,86,State,WA,Democrat,1959-01-03,1961-01-02
M000065,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
M000070,Representative,86,State,CA,Republican,1959-01-03,1961-01-02
M000113,Senator,86,State,MT,Democrat,1959-01-03,1961-01-02
M000152,Representative,86,State,MN,Democrat,1959-01-03,1961-01-02
M000191,Representative,86,State,MA,Republican,1959-01-03,1961-01-02
M000199,Senator,86,State,IA,Republican,1959-01-03,1961-01-03
M000224,Representative,86,State,IL,Republican,1959-01-03,1961-01-02
M000253,Representative,86,State,FL,Democrat,1959-01-03,1961-01-02
M000273,Representative,86,State,WA,Republican,1959-01-03,1961-01-02
M000311,Senator,86,State,MN,Democrat,1959-01-03,1961-01-02
M000332,Senator,86,State,AR,Democrat,1959-01-03,1961-01-02
M000364,Representative,86,State,MA,Democrat,1959-01-03,1961-01-02
M000393,Representative,86,State,OH,Republican,1959-01-03,1961-01-02
M000414,Representative,86,State,CA,Republican,1959-01-03,1961-01-02
M000418,Representative,86,State,DE,Democrat,1959-01-03,1961-01-02
M000436,Representative,86,State,CA,Democrat,1959-01-03,1961-01-02
M000445,Senator,86,State,WY,Democrat,1959-01-03,1961-01-02
M000449,Representative,86,State,NE,Democrat,1959-01-03,1961-01-02
M000452,Representative,86,State,SD,Democrat,1959-01-03,1961-01-02
M000478,Representative,86,State,ME,Republican,1959-01-03,1961-01-02
M000568,Representative,86,State,SC,Democrat,1959-01-03,1961-01-02
M000582,Senator,86,State,MI,Democrat,1959-01-03,1961-01-02
M000605,Representative,86,State,LA,Democrat,1959-01-03,1961-01-02
M000620,Representative,86,State,MI,Republican,1959-01-03,1961-01-02
M000664,Representative,86,State,NH,Republican,1959-01-03,1961-01-02
M000671,Representative,86,State,MT,Democrat,1959-01-03,1961-01-02
M000682,Representative,86,State,VT,Democrat,1959-01-03,1961-01-02
M000692,Representative,86,State,IL,Republican,1959-01-03,1961-01-02
M000719,Representative,86,State,CA,Democrat,1959-01-03,1961-01-02
M000727,Representative,86,State,CA,Democrat,1959-01-03,1961-01-02
M000759,Representative,86,State,OH,Republican,1959-01-03,1961-01-02
M000762,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
M000770,Representative,86,State,PA,Republican,1959-01-03,1961-01-02
M000778,Representative,86,State,AR,Democrat,1959-01-03,1961-01-02
M000799,Representative,86,State,OH,Republican,1959-01-03,1961-01-02
M000812,Representative,86,State,GA,Democrat,1959-01-03,1961-01-02
M000836,Representative,86,State,OH,Democrat,1959-01-03,1961-01-02
M000847,Representative,86,State,CT,Democrat,1959-01-03,1961-01-02
M000859,Senator,86,State,OK,Democrat,1959-01-03,1961-01-02
M000876,Representative,86,State,NM,Democrat,1959-01-03,1961-01-02
M000892,Representative,86,State,WV,Republican,1959-01-03,1961-01-02
M000930,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
M000958,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
M000990,Representative,86,State,NM,Democrat,1959-01-03,1961-01-02
M000991,Representative,86,State,OK,Democrat,1959-01-03,1961-01-02
M000995,Representative,86,State,LA,Democrat,1959-01-03,1961-01-02
M001014,Senator,86,State,OR,Democrat,1959-01-03,1961-01-02
M001022,Senator,86,State,KY,Republican,1959-01-03,1961-01-02
M001033,Senator,86,State,UT,Democrat,1959-01-03,1961-01-02
M001035,Representative,86,State,CA,Democrat,1959-01-03,1961-01-02
M001045,Representative,86,State,MO,Democrat,1959-01-03,1961-01-02
M001074,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
M001077,Representative,86,State,PA,Republican,1959-01-03,1961-01-02
M001078,Senator,86,State,SD,Republican,1959-01-03,1961-01-02
M001104,Representative,86,State,IL,Democrat,1959-01-03,1961-01-02
M001108,Senator,86,State,MT,Democrat,1959-01-03,1961-01-03
M001114,Representative,86,State,TN,Democrat,1959-01-03,1961-01-02
M001121,Senator,86,State,ME,Democrat,1959-01-03,1961-01-02
N000009,Representative,86,State,KY,Democrat,1959-01-03,1961-01-02
N000028,Representative,86,State,MN,Republican,1959-01-03,1961-01-02
N000052,Senator,86,State,OR,Democrat,1960-11-09,1961-01-02
N000053,Senator,86,State,OR,Democrat,1959-01-03,1960-03-09
N000113,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
N000133,Representative,86,State,OR,Republican,1959-01-03,1961-01-02
N000137,Representative,86,State,AR,Democrat,1959-01-03,1961-01-02
O000015,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
O000016,Representative,86,State,IL,Democrat,1959-01-03,1961-01-02
O000053,Representative,86,State,IL,Democrat,1959-01-03,1961-01-02
O000055,Representative,86,State,MI,Democrat,1959-01-03,1961-01-02
O000058,Representative,86,State,WI,Republican,1959-01-03,1961-01-02
O000074,Representative,86,State,ME,Democrat,1959-01-03,1961-01-02
O000088,Senator,86,State,WY,Democrat,1959-01-03,1961-01-03
O000098,Representative,86,State,MA,Democrat,1959-01-03,1961-01-02
O000120,Representative,86,State,NJ,Republican,1959-01-03,1961-01-02
O000121,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
P000098,Representative,86,State,LA,Democrat,1959-01-03,1961-01-02
P000100,Senator,86,State,RI,Democrat,1959-01-03,1961-01-02
P000103,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
P000196,Representative,86,State,WA,Republican,1959-01-03,1961-01-02
P000230,Representative,86,State,KY,Democrat,1959-01-03,1961-01-02
P000287,Representative,86,State,ID,Democrat,1959-01-03,1961-01-02
P000303,Representative,86,State,MA,Democrat,1959-01-03,1961-01-02
P000349,Representative,86,State,GA,Democrat,1959-01-03,1961-01-02
P000352,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
P000366,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
P000398,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
P000401,Representative,86,State,VA,Republican,1959-01-03,1961-01-02
P000408,Representative,86,State,OH,Democrat,1959-01-03,1961-01-02
P000439,Representative,86,State,OR,Democrat,1959-01-03,1961-01-02
P000477,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
P000516,Representative,86,State,GA,Democrat,1959-01-03,1961-01-02
P000522,Representative,86,State,IL,Democrat,1959-01-03,1961-01-02
P000549,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
P000552,Senator,86,State,VT,Republican,1959-01-03,1961-01-02
P000553,Senator,86,State,WI,Democrat,1959-01-03,1961-01-02
P000559,Representative,86,State,IL,Democrat,1959-01-03,1961-01-02
Q000010,Representative,86,State,MN,Republican,1959-01-03,1961-01-02
Q000012,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
R000001,Representative,86,State,MI,Democrat,1959-01-03,1961-01-02
R000018,Representative,86,State,AL,Democrat,1959-01-03,1961-01-02
R000041,Representative,86,State,MO,Democrat,1959-01-03,1961-01-02
R000046,Senator,86,State,WV,Democrat,1959-01-03,1961-01-02
R000077,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
R000082,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
R000108,Representative,86,State,TN,Republican,1959-01-03,1961-01-02
R000113,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
R000132,Representative,86,State,KS,Republican,1959-01-03,1961-01-02
R000165,Representative,86,State,WI,Democrat,1959-01-03,1961-01-02
R000187,Representative,86,State,PA,Democrat,1959-01-03,1961-01-02
R000188,Representative,86,State,AZ,Republican,1959-01-03,1961-01-02
R000250,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
R000260,Representative,86,State,SC,Democrat,1959-01-03,1961-01-02
R000280,Representative,86,State,SC,Democrat,1959-01-03,1961-01-02
R000282,Representative,86,State,AK,Democrat,1959-01-03,1961-01-02
R000314,Representative,86,State,AL,Democrat,1959-01-03,1961-01-02
R000317,Senator,86,State,VA,Democrat,1959-01-03,1961-01-02
R000357,Representative,86,State,NY,Republican,1959-01-03,1961-01-02
R000374,Representative,86,State,NJ,Democrat,1959-01-03,1961-01-02
R000389,Representative,86,State,CO,Democrat,1959-01-03,1961-01-02
R000392,Representative,86,State,MA,Republican,1959-01-03,1961-01-02
R000401,Representative,86,State,FL,Democrat,1959-01-03,1961-01-02
R000404,Representative,86,State,TX,Democrat,1959-01-03,1961-01-02
R000424,Representative,86,State,NY,Democrat,1959-01-03,1961-01-02
R000426,Representative,86,State,CA,Democrat,1959-01-03,1961-01-02
R000458,Representative,86,State,IL,Democrat,1959-01-03,1961-01-02
R000467,Representative,86,State,IN,Democrat,1959-01-03,1961-01-02
R000536,Senator,86,State,GA,Democrat,1959-01-03,1961-01-02
